Region,Year,Month,temperature_2m_max,precipitation_sum,vapour_pressure_deficit_max,soil_moisture_0_to_7cm_mean,relative_humidity_2m_mean
AB1,2024,11,1.52,0.916666667,0.408333333,0.184933333,73.23333333
AB1,2024,12,-1.183870968,0.951612903,0.132903226,0.317419355,82.83870968
AB2,1995,1,-0.041935484,0.067741935,0.309032258,0.276064516,70.35483871
AB2,1995,2,3.035714286,0.078571429,0.528571429,0.260071429,54.60714286
AB2,1995,3,6.364516129,0.364516129,0.762903226,0.244645161,55.35483871
AB2,1995,4,9.95,2.106666667,0.755666667,0.288266667,64.6
AB2,1995,5,15.7483871,3.238709677,1.119354839,0.335064516,67.38709677
AB2,1995,6,20.67,3.803333333,1.455333333,0.298133333,65.73333333
AB2,1995,7,23.39677419,1.964516129,1.77483871,0.241677419,63.16129032
AB2,1995,8,23.40967742,1.035483871,2.071290323,0.191419355,51.12903226
AB2,1995,9,19.69666667,1.31,1.608,0.211666667,57.9
AB2,1995,10,10.26774194,1.377419355,0.720322581,0.272032258,63.03225806
AB2,1995,11,3.516666667,0.686666667,0.388333333,0.267266667,66.93333333
AB2,1995,12,-2.993548387,0.680645161,0.199677419,0.305419355,70.74193548
AB2,1996,1,-9.164516129,0.951612903,0.167741935,0.338967742,67.70967742
AB2,1996,2,1.917241379,0.24137931,0.473103448,0.34062069,57.86206897
AB2,1996,3,1.435483871,1.196774194,0.447741935,0.326064516,67
AB2,1996,4,12.73,0.986666667,0.978,0.307733333,60.76666667
AB2,1996,5,13.14516129,2.435483871,0.869354839,0.308096774,68.35483871
AB2,1996,6,22.04333333,1.603333333,1.936,0.225666667,50.63333333
AB2,1996,7,25.97741935,0.451612903,2.436129032,0.154870968,48.74193548
AB2,1996,8,27.55806452,0.280645161,3.031935484,0.142645161,39.03225806
AB2,1996,9,16.62,2.45,1.237,0.2405,62.83333333
AB2,1996,10,11.1483871,0.687096774,0.870967742,0.253516129,58.32258065
AB2,1996,11,-4.33,1.27,0.254,0.254333333,71.53333333
AB2,1996,12,-7.170967742,1.016129032,0.161935484,0.247032258,71.96774194
AB2,1997,1,-5.638709677,0.412903226,0.163225806,0.321741935,74.25806452
AB2,1997,2,3.917857143,0.467857143,0.436071429,0.354464286,65.82142857
AB2,1997,3,4.470967742,1.15483871,0.578709677,0.337225806,62
AB2,1997,4,9.82,0.63,0.902,0.273566667,49.96666667
AB2,1997,5,17.43548387,3.019354839,1.416774194,0.249258065,57.16129032
AB2,1997,6,20.64,3.073333333,1.471333333,0.281266667,60.56666667
AB2,1997,7,24.57419355,0.335483871,2.170645161,0.181064516,51.29032258
AB2,1997,8,24.80967742,1.764516129,2.248709677,0.217612903,55.93548387
AB2,1997,9,22.52,0.1,2.058666667,0.147233333,46.7
AB2,1997,10,12.39032258,0.480645161,0.967741935,0.182935484,56.61290323
AB2,1997,11,5.316666667,0.286666667,0.54,0.212666667,63.3
AB2,1997,12,3.119354839,0.116129032,0.464193548,0.205612903,55.22580645
AB2,1998,1,-3.248387097,0.319354839,0.270967742,0.22416129,67.93548387
AB2,1998,2,6.478571429,0.085714286,0.631071429,0.239392857,61.10714286
AB2,1998,3,3.006451613,1.75483871,0.419677419,0.29016129,69.25806452
AB2,1998,4,13.39,0.916666667,1.074666667,0.2969,60.63333333
AB2,1998,5,20.37741935,2.667741935,1.742903226,0.234548387,49.5483871
AB2,1998,6,18.86333333,5.53,1.192,0.333,68.3
AB2,1998,7,26.9516129,0.948387097,2.340645161,0.215903226,58.03225806
AB2,1998,8,28.51290323,0.683870968,3.097096774,0.164870968,42.19354839
AB2,1998,9,23.4,0.446666667,2.260666667,0.151666667,48.9
AB2,1998,10,14.71612903,0.180645161,1.180322581,0.175709677,54.74193548
AB2,1998,11,5.126666667,0.253333333,0.475,0.1856,63.6
AB2,1998,12,-1.409677419,0.851612903,0.327419355,0.202451613,59.51612903
AB2,1999,1,-0.048387097,0.383870968,0.308709677,0.274709677,67.77419355
AB2,1999,2,6.007142857,0.092857143,0.648928571,0.255142857,49.35714286
AB2,1999,3,8.987096774,0.3,0.883225806,0.216967742,50.67741935
AB2,1999,4,12.06666667,1.746666667,1.113333333,0.217366667,51.03333333
AB2,1999,5,16.15483871,1.929032258,1.406451613,0.265677419,51.77419355
AB2,1999,6,20.42,2.07,1.691666667,0.226966667,53.03333333
AB2,1999,7,23.91935484,1.380645161,2.340967742,0.197612903,47.32258065
AB2,1999,8,26.76129032,0.977419355,2.582580645,0.172645161,50.35483871
AB2,1999,9,19.09666667,0.443333333,1.731,0.183833333,49
AB2,1999,10,13.17419355,0.706451613,1.052903226,0.209548387,53.25806452
AB2,1999,11,8.67,0.606666667,0.663,0.213833333,62.5
AB2,1999,12,4.658064516,0.296774194,0.482258065,0.241129032,54.93548387
AB2,2000,1,-1.551612903,0.474193548,0.259677419,0.220193548,67.16129032
AB2,2000,2,1.724137931,0.786206897,0.385172414,0.295724138,68.96551724
AB2,2000,3,6.712903226,1.225806452,0.639354839,0.304774194,61.22580645
AB2,2000,4,11.83,1,0.980666667,0.286466667,55.66666667
AB2,2000,5,17.90967742,0.383870968,1.603548387,0.169,44
AB2,2000,6,21.10333333,1.766666667,1.786666667,0.216066667,53.93333333
AB2,2000,7,28.10645161,0.34516129,3.11,0.140903226,37.77419355
AB2,2000,8,26.34516129,0.664516129,2.766451613,0.152612903,44.96774194
AB2,2000,9,18.76666667,1.32,1.513,0.226866667,55.16666667
AB2,2000,10,13.09354839,0.506451613,1.01516129,0.201516129,59.87096774
AB2,2000,11,3.08,0.186666667,0.489,0.192666667,57.83333333
AB2,2000,12,-3.277419355,0.34516129,0.251612903,0.205806452,67.25806452
AB2,2001,1,2.735483871,0.316129032,0.399354839,0.239322581,63.06451613
AB2,2001,2,-2.735714286,0.335714286,0.272857143,0.240535714,65.71428571
AB2,2001,3,8.022580645,0.580645161,0.787419355,0.254903226,52.64516129
AB2,2001,4,9.82,1.833333333,0.815666667,0.306266667,61.9
AB2,2001,5,19.8516129,0.551612903,1.906129032,0.174032258,40.03225806
AB2,2001,6,21.02333333,1.873333333,1.787666667,0.208933333,53.2
AB2,2001,7,27.0516129,0.516129032,2.799677419,0.149,45.25806452
AB2,2001,8,29.03548387,0.125806452,3.367419355,0.138193548,34.38709677
AB2,2001,9,22.70666667,0.413333333,2.208,0.1518,44.73333333
AB2,2001,10,12.71612903,0.587096774,1.083548387,0.168806452,49.90322581
AB2,2001,11,7.463333333,0.516666667,0.712333333,0.183933333,59.16666667
AB2,2001,12,-1.258064516,0.161290323,0.274193548,0.187548387,66.5483871
AB2,2002,1,0.593548387,0.280645161,0.376129032,0.224935484,60.35483871
AB2,2002,2,3.207142857,0.9,0.4925,0.234214286,60.32142857
AB2,2002,3,-4.519354839,0.887096774,0.224193548,0.298032258,73.64516129
AB2,2002,4,8.033333333,1.056666667,0.718,0.3038,58.46666667
AB2,2002,5,13.68387097,3.029032258,1.032580645,0.323967742,62.83870968
AB2,2002,6,20.22,5.76,1.491666667,0.3147,63.83333333
AB2,2002,7,26.75806452,1.422580645,2.509677419,0.188096774,53.35483871
AB2,2002,8,20.86129032,1.893548387,1.43483871,0.263258065,68.32258065
AB2,2002,9,17.08,2.83,1.145,0.294066667,65.96666667
AB2,2002,10,7.593548387,0.732258065,0.564516129,0.313580645,69.16129032
AB2,2002,11,6.776666667,0.676666667,0.499,0.310966667,63.46666667
AB2,2002,12,2.722580645,0.435483871,0.360645161,0.280258065,65.77419355
AB2,2003,1,1.261290323,0.361290323,0.376451613,0.313677419,60.80645161
AB2,2003,2,-0.003571429,0.560714286,0.306428571,0.321142857,68.92857143
AB2,2003,3,4.225806452,0.651612903,0.587741935,0.331774194,62.58064516
AB2,2003,4,11.65,1.456666667,0.842333333,0.3062,67.93333333
AB2,2003,5,15.58709677,1.309677419,1.256774194,0.27516129,59
AB2,2003,6,21.33333333,2.606666667,1.673333333,0.247633333,59.86666667
AB2,2003,7,28.46451613,0.290322581,3.055483871,0.153290323,43.19354839
AB2,2003,8,28.44516129,0.341935484,3.000322581,0.143935484,44.16129032
AB2,2003,9,19.42666667,1.2,1.755333333,0.207366667,53.86666667
AB2,2003,10,15.27096774,1.170967742,1.310645161,0.175451613,53.03225806
AB2,2003,11,0.773333333,0.843333333,0.322666667,0.273733333,66.76666667
AB2,2003,12,2.95483871,0.174193548,0.449677419,0.281903226,57.80645161
AB2,2004,1,-4.083870968,0.593548387,0.277419355,0.276580645,65.25806452
AB2,2004,2,4.510344828,0.055172414,0.521724138,0.289931034,65.86206897
AB2,2004,3,10.12580645,0.429032258,0.905806452,0.257193548,54.61290323
AB2,2004,4,15.01666667,0.79,1.334666667,0.193733333,48.36666667
AB2,2004,5,15.10967742,2.458064516,1.150967742,0.267548387,60.5483871
AB2,2004,6,19.63,2.423333333,1.387666667,0.274466667,63.16666667
AB2,2004,7,24.97419355,1.125806452,2.109354839,0.206451613,58.35483871
AB2,2004,8,22.97096774,2.464516129,1.757741935,0.233483871,66.06451613
AB2,2004,9,17.66333333,0.546666667,1.237,0.214433333,61.96666667
AB2,2004,10,11.60967742,0.716129032,0.967096774,0.215516129,60.67741935
AB2,2004,11,6.603333333,0.436666667,0.599666667,0.237066667,58.16666667
AB2,2004,12,1.716129032,0.461290323,0.366129032,0.246516129,61.06451613
AB2,2005,1,-2.206451613,0.412903226,0.315806452,0.275032258,67.58064516
AB2,2005,2,5.178571429,0.171428571,0.684285714,0.263428571,47.03571429
AB2,2005,3,7.561290323,0.683870968,0.730967742,0.258354839,59.4516129
AB2,2005,4,12.53,0.796666667,1.038,0.237166667,53.96666667
AB2,2005,5,17.76774194,0.5,1.498387097,0.187096774,49.58064516
AB2,2005,6,17.98,7.486666667,0.997666667,0.3459,75.56666667
AB2,2005,7,24.98064516,0.687096774,2.178709677,0.195774194,55.12903226
AB2,2005,8,21.98064516,2.283870968,1.759354839,0.235032258,62.03225806
AB2,2005,9,16.02,3.753333333,1.050666667,0.286933333,68.36666667
AB2,2005,10,12.71935484,0.532258065,0.751290323,0.269516129,67.90322581
AB2,2005,11,5.313333333,0.613333333,0.480666667,0.272433333,62.63333333
AB2,2005,12,-0.612903226,0.206451613,0.297419355,0.272419355,65.48387097
AB2,2006,1,5.067741935,0.461290323,0.427096774,0.294806452,65
AB2,2006,2,1.639285714,0.767857143,0.418214286,0.2825,56.67857143
AB2,2006,3,3.967741935,0.761290323,0.48516129,0.340419355,68.03225806
AB2,2006,4,13.07666667,1.736666667,0.951333333,0.303066667,62.3
AB2,2006,5,18.96774194,1.44516129,1.69483871,0.235548387,52.32258065
AB2,2006,6,21.29666667,3.34,1.510666667,0.283266667,64.93333333
AB2,2006,7,28.0483871,0.290322581,2.719354839,0.152548387,51.12903226
AB2,2006,8,25.47419355,1.022580645,2.496129032,0.170967742,50.38709677
AB2,2006,9,19.62666667,1.02,1.637666667,0.210233333,58.9
AB2,2006,10,10.22580645,0.990322581,0.731612903,0.22916129,66.22580645
AB2,2006,11,2.516666667,0.363333333,0.429,0.249066667,61.3
AB2,2006,12,2.6,0.44516129,0.398064516,0.238451613,57.80645161
AB2,2007,1,1.625806452,0.374193548,0.410967742,0.273935484,54.25806452
AB2,2007,2,-0.964285714,0.710714286,0.315714286,0.313642857,65.75
AB2,2007,3,9.94516129,0.380645161,0.796774194,0.27516129,57.38709677
AB2,2007,4,9.58,2.62,0.773333333,0.317466667,66.63333333
AB2,2007,5,17.27419355,2.658064516,1.301935484,0.285580645,60.16129032
AB2,2007,6,21.92,0.963333333,1.765666667,0.2121,55.33333333
AB2,2007,7,30.50645161,0.164516129,3.405483871,0.135903226,44.51612903
AB2,2007,8,25.03225806,0.261290323,2.395806452,0.145387097,51.25806452
AB2,2007,9,17.99333333,1.15,1.441333333,0.2046,59.66666667
AB2,2007,10,13.28709677,0.54516129,0.999354839,0.218064516,55.35483871
AB2,2007,11,5.403333333,0.223333333,0.601,0.175566667,52.33333333
AB2,2007,12,-1.393548387,0.461290323,0.245483871,0.226258065,66.51612903
AB2,2008,1,-1.55483871,0.483870968,0.315806452,0.231483871,61.25806452
AB2,2008,2,1.003448276,0.613793103,0.351724138,0.276482759,70.31034483
AB2,2008,3,6.451612903,0.341935484,0.704193548,0.272354839,50.22580645
AB2,2008,4,9.753333333,1.183333333,0.940666667,0.246966667,52.73333333
AB2,2008,5,16.51290323,3.180645161,1.271290323,0.295967742,63.74193548
AB2,2008,6,20.48333333,2.83,1.646,0.285333333,60.26666667
AB2,2008,7,24.99677419,1.703225806,2.178064516,0.204354839,56.4516129
AB2,2008,8,24.7483871,1.019354839,2.322258065,0.170677419,50.29032258
AB2,2008,9,18.67333333,1.113333333,1.448666667,0.234166667,61.53333333
AB2,2008,10,13.77096774,0.187096774,1.176129032,0.175677419,50.64516129
AB2,2008,11,8.106666667,0.6,0.644666667,0.2206,60.9
AB2,2008,12,-5.938709677,1.261290323,0.220645161,0.220935484,67.25806452
AB2,2009,1,-0.85483871,0.548387097,0.287419355,0.232483871,63.61290323
AB2,2009,2,1.103571429,0.339285714,0.416071429,0.299142857,63.96428571
AB2,2009,3,4.732258065,0.577419355,0.641935484,0.304064516,52.35483871
AB2,2009,4,10.98,0.95,1.026,0.238,52.16666667
AB2,2009,5,17.64193548,1.025806452,1.54483871,0.24716129,50.12903226
AB2,2009,6,20.93333333,1.606666667,1.881,0.202733333,50.36666667
AB2,2009,7,24.06129032,1.909677419,1.938709677,0.206096774,60.64516129
AB2,2009,8,23.46774194,1.280645161,1.942580645,0.204483871,60.12903226
AB2,2009,9,24.36333333,0.523333333,2.46,0.156566667,43.13333333
AB2,2009,10,7.138709677,1.919354839,0.556129032,0.27183871,67.93548387
AB2,2009,11,7.533333333,0.363333333,0.626333333,0.260866667,55.33333333
AB2,2009,12,-6.851612903,0.767741935,0.192258065,0.267096774,66.93548387
AB2,2010,1,-0.367741935,0.425806452,0.273225806,0.310709677,71.67741935
AB2,2010,2,3.282142857,0.257142857,0.4075,0.326392857,73.42857143
AB2,2010,3,10.39354839,0.219354839,0.871290323,0.26183871,56.12903226
AB2,2010,4,10.93,3.246666667,0.862333333,0.269666667,58.26666667
AB2,2010,5,12.74193548,2.841935484,0.984516129,0.317612903,64.19354839
AB2,2010,6,19.05,4.13,1.307333333,0.3106,65.43333333
AB2,2010,7,23.43225806,1.803225806,1.805806452,0.228354839,62.67741935
AB2,2010,8,22.30967742,1.429032258,1.700645161,0.223354839,63.5483871
AB2,2010,9,15.97333333,1.09,1.051,0.2376,70.1
AB2,2010,10,15.25483871,0.467741935,1.151290323,0.200419355,59.80645161
AB2,2010,11,0.83,1.73,0.481333333,0.212066667,68.16666667
AB2,2010,12,-2.229032258,0.229032258,0.209354839,0.252516129,74.90322581
AB2,2011,1,-4.8,1.151612903,0.194193548,0.274354839,71.22580645
AB2,2011,2,-4.385714286,0.592857143,0.233928571,0.328678571,64.78571429
AB2,2011,3,2.1,0.722580645,0.42516129,0.343354839,69.03225806
AB2,2011,4,8.2,2.023333333,0.704666667,0.347833333,60.96666667
AB2,2011,5,14.73548387,2.835483871,0.981612903,0.312,65.77419355
AB2,2011,6,18.77333333,2.743333333,1.197333333,0.325166667,66.1
AB2,2011,7,24.85483871,0.364516129,2.188064516,0.156064516,52.4516129
AB2,2011,8,26.23548387,0.525806452,2.57516129,0.143645161,51.12903226
AB2,2011,9,23.5,0.266666667,2.382666667,0.164066667,42.8
AB2,2011,10,12.72258065,1.948387097,0.921935484,0.258225806,60.5483871
AB2,2011,11,4.433333333,0.49,0.538,0.2325,53
AB2,2011,12,2.074193548,0.370967742,0.342903226,0.257903226,64.06451613
AB2,2012,1,0.780645161,0.267741935,0.435806452,0.249903226,53.03225806
AB2,2012,2,3.027586207,0.472413793,0.479655172,0.26137931,58.37931034
AB2,2012,3,8.519354839,0.622580645,0.734193548,0.274258065,59.06451613
AB2,2012,4,12.73333333,1.823333333,0.995333333,0.2673,60.63333333
AB2,2012,5,16.07419355,2.151612903,1.326451613,0.269096774,55.70967742
AB2,2012,6,19.34,4.903333333,1.208666667,0.322633333,66.13333333
AB2,2012,7,26.23225806,0.803225806,2.126774194,0.193677419,62.51612903
AB2,2012,8,26.18064516,0.958064516,2.544516129,0.175774194,50.48387097
AB2,2012,9,22.97,0.226666667,2.211666667,0.143733333,44.7
AB2,2012,10,8.825806452,1.435483871,0.683870968,0.239677419,68.38709677
AB2,2012,11,3.386666667,0.896666667,0.316333333,0.300333333,74.33333333
AB2,2012,12,-2.216129032,0.335483871,0.260967742,0.293903226,66.74193548
AB2,2013,1,0.251612903,0.370967742,0.328709677,0.292709677,61.32258065
AB2,2013,2,5.282142857,0.267857143,0.545714286,0.293428571,59
AB2,2013,3,5.767741935,0.667741935,0.603870968,0.304516129,59.06451613
AB2,2013,4,8.836666667,1.573333333,0.745666667,0.3018,62.43333333
AB2,2013,5,17.79032258,2.032258065,1.35516129,0.23816129,57.35483871
AB2,2013,6,20.05666667,3.083333333,1.326333333,0.2911,67.23333333
AB2,2013,7,24.30645161,1.174193548,1.860645161,0.193290323,63.4516129
AB2,2013,8,25.76774194,1.006451613,2.255483871,0.191258065,58.09677419
AB2,2013,9,21.05333333,2.286666667,1.708333333,0.231933333,58.86666667
AB2,2013,10,10.76774194,1,0.745806452,0.262193548,66.70967742
AB2,2013,11,2.8,0.573333333,0.359,0.3016,68.8
AB2,2013,12,-4.258064516,1.05483871,0.202580645,0.312967742,70.51612903
AB2,2014,1,1.987096774,0.719354839,0.357096774,0.337387097,65.16129032
AB2,2014,2,-3.317857143,0.103571429,0.340714286,0.320035714,56.60714286
AB2,2014,3,0.974193548,1.025806452,0.423548387,0.330935484,65.12903226
AB2,2014,4,11.24333333,1.386666667,0.907666667,0.326333333,58.93333333
AB2,2014,5,16.04516129,2.041935484,1.206774194,0.299806452,63.12903226
AB2,2014,6,18.88666667,4.58,1.245333333,0.282166667,67.86666667
AB2,2014,7,26.4516129,0.587096774,2.269677419,0.195096774,57.67741935
AB2,2014,8,24.08709677,2.106451613,1.864193548,0.228483871,65.19354839
AB2,2014,9,18.70666667,2.27,1.453333333,0.281633333,63.5
AB2,2014,10,15.99032258,0.383870968,1.189677419,0.223516129,57.06451613
AB2,2014,11,0.12,1.513333333,0.312,0.294366667,72.7
AB2,2014,12,0.141935484,0.716129032,0.234516129,0.326290323,74.96774194
AB2,2015,1,0.261290323,0.603225806,0.300322581,0.329548387,68.77419355
AB2,2015,2,3.367857143,0.275,0.433928571,0.324428571,63.14285714
AB2,2015,3,10.02580645,1.132258065,0.768709677,0.318967742,61.51612903
AB2,2015,4,12.88666667,0.666666667,1.116666667,0.262066667,52.3
AB2,2015,5,16.70645161,0.690322581,1.338064516,0.187064516,54.32258065
AB2,2015,6,24.79666667,0.826666667,2.336666667,0.166133333,52.9
AB2,2015,7,25.61290323,1.603225806,2.363870968,0.187419355,54.09677419
AB2,2015,8,26.61935484,0.719354839,2.726129032,0.162709677,48.06451613
AB2,2015,9,19.32666667,1.24,1.552666667,0.205833333,57.73333333
AB2,2015,10,15.8,0.596774194,1.210967742,0.190032258,57.12903226
AB2,2015,11,4.22,0.86,0.402666667,0.224033333,65.16666667
AB2,2015,12,0.261290323,0.583870968,0.297741935,0.262516129,69.06451613
AB2,2016,1,-0.451612903,0.522580645,0.247741935,0.288451613,74.06451613
AB2,2016,2,7.365517241,0.434482759,0.615172414,0.295551724,60.03448276
AB2,2016,3,10.23225806,0.567741935,0.844516129,0.261354839,56.25806452
AB2,2016,4,15.42333333,0.916666667,1.281666667,0.228133333,53.5
AB2,2016,5,17.48709677,2.261290323,1.451612903,0.244,56.64516129
AB2,2016,6,23.84333333,1.016666667,2.151333333,0.190466667,48.1
AB2,2016,7,24.30645161,2.429032258,1.919677419,0.218387097,61.5483871
AB2,2016,8,23.19677419,2.209677419,1.790322581,0.260774194,64.35483871
AB2,2016,9,18.79333333,1,1.486666667,0.2072,56.36666667
AB2,2016,10,10.71612903,1.258064516,0.66483871,0.236580645,70.83870968
AB2,2016,11,9.616666667,0.103333333,0.677666667,0.247433333,63.66666667
AB2,2016,12,-6.019354839,0.648387097,0.21483871,0.227903226,62.96774194
AB2,2017,1,-2.516129032,0.380645161,0.325483871,0.226903226,65.61290323
AB2,2017,2,0.878571429,1.007142857,0.495357143,0.267107143,62.10714286
AB2,2017,3,6.729032258,0.551612903,0.748709677,0.27316129,60.06451613
AB2,2017,4,12.50666667,1.74,0.987333333,0.2779,62.6
AB2,2017,5,20.11935484,1.983870968,1.754516129,0.261096774,52.83870968
AB2,2017,6,23.12666667,2,2.022,0.221666667,53.96666667
AB2,2017,7,29.13548387,0.848387097,3.126451613,0.165,48.12903226
AB2,2017,8,26.70645161,0.141935484,2.644516129,0.155967742,47.83870968
AB2,2017,9,21.06333333,0.333333333,2.014,0.1792,51.46666667
AB2,2017,10,11.79032258,1.780645161,0.946451613,0.234741935,56.74193548
AB2,2017,11,2.15,0.683333333,0.351333333,0.2777,70.8
AB2,2017,12,-2.906451613,1.206451613,0.363548387,0.255741935,61.83870968
AB2,2018,1,0.458064516,0.338709677,0.312580645,0.317258065,67.38709677
AB2,2018,2,-5.492857143,1.589285714,0.217857143,0.320964286,67.28571429
AB2,2018,3,3.948387097,1.164516129,0.481290323,0.362064516,74.09677419
AB2,2018,4,9.393333333,1.193333333,0.886,0.338966667,64.83333333
AB2,2018,5,21.63870968,1.064516129,1.944193548,0.200387097,54.70967742
AB2,2018,6,21.97,2.396666667,1.798666667,0.237433333,56.56666667
AB2,2018,7,26.14193548,0.712903226,2.480322581,0.172354839,55.09677419
AB2,2018,8,26.40967742,0.993548387,2.668064516,0.179967742,50
AB2,2018,9,15.46666667,0.993333333,1.113,0.232666667,70.33333333
AB2,2018,10,9.85483871,0.848387097,0.659032258,0.317645161,68.67741935
AB2,2018,11,4.62,0.843333333,0.387666667,0.334033333,69.3
AB2,2018,12,2.267741935,0.377419355,0.388064516,0.281354839,62.16129032
AB2,2019,1,3.329032258,0.383870968,0.407419355,0.294483871,65.35483871
AB2,2019,2,-11.48214286,1.05,0.143214286,0.296678571,64.85714286
AB2,2019,3,4.977419355,0.387096774,0.668064516,0.310483871,67.48387097
AB2,2019,4,12.31,0.83,1.029666667,0.285166667,57.2
AB2,2019,5,15.76129032,1.758064516,1.207419355,0.290064516,65.06451613
AB2,2019,6,22.27,1.4,1.871333333,0.220833333,57.6
AB2,2019,7,25.01290323,1.183870968,2.23,0.203741935,57.96774194
AB2,2019,8,24.88387097,1.14516129,2.200967742,0.199548387,60.03225806
AB2,2019,9,17.68,2.663333333,1.313333333,0.241566667,66.3
AB2,2019,10,8.190322581,0.932258065,0.636129032,0.321645161,63.96774194
AB2,2019,11,3.076666667,1.87,0.366,0.312666667,69.7
AB2,2019,12,1.677419355,0.396774194,0.301612903,0.325387097,72.58064516
AB2,2020,1,-0.396774194,0.480645161,0.385483871,0.320806452,60.70967742
AB2,2020,2,4.462068966,0.834482759,0.577931034,0.300068966,58.4137931
